NAICS,Description,"2006 Wages, Salaries, & Proprietor Earnings","2007 Wages, Salaries, & Proprietor Earnings","2008 Wages, Salaries, & Proprietor Earnings","2009 Wages, Salaries, & Proprietor Earnings","2010 Wages, Salaries, & Proprietor Earnings","2011 Wages, Salaries, & Proprietor Earnings","2012 Wages, Salaries, & Proprietor Earnings","2013 Wages, Salaries, & Proprietor Earnings","2014 Wages, Salaries, & Proprietor Earnings","2015 Wages, Salaries, & Proprietor Earnings","2016 Wages, Salaries, & Proprietor Earnings","2017 Wages, Salaries, & Proprietor Earnings","2018 Wages, Salaries, & Proprietor Earnings",2001 Jobs,2002 Jobs,2003 Jobs,2004 Jobs,2005 Jobs,2006 Jobs,2007 Jobs,2008 Jobs,2009 Jobs,2010 Jobs,2011 Jobs,2012 Jobs,2013 Jobs,2014 Jobs,2015 Jobs,2016 Jobs,2017 Jobs,2018 Jobs,National 2001 Jobs,National 2002 Jobs,National 2003 Jobs,National 2004 Jobs,National 2005 Jobs,National 2006 Jobs,National 2007 Jobs,National 2008 Jobs,National 2009 Jobs,National 2010 Jobs,National 2011 Jobs,National 2012 Jobs,National 2013 Jobs,National 2014 Jobs,National 2015 Jobs,National 2016 Jobs,National 2017 Jobs,National 2018 Jobs,2004 Payrolled Business Locations,2005 Payrolled Business Locations,2006 Payrolled Business Locations,2007 Payrolled Business Locations,2008 Payrolled Business Locations,2009 Payrolled Business Locations,2010 Payrolled Business Locations,2011 Payrolled Business Locations,2012 Payrolled Business Locations,2013 Payrolled Business Locations,2014 Payrolled Business Locations,2015 Payrolled Business Locations,2016 Payrolled Business Locations,2017 Payrolled Business Locations,2018 Payrolled Business Locations
212319,Other Crushed and Broken Stone Mining and Quarrying,0,11,0,0,0,15,0,0,0,42125.00144808866,0,0,12,14,11,0,13,11,0,15,10,0,11,0,0,12,0,2.24409852175494,10,0,15,11350.492948340754,10962.827869364955,10986.649856777183,8200.850647628082,9302.20149063876,11269.540751903296,8811.427149099065,10033.216972421938,7619.912186121947,8003.882556919787,6570.833315629267,6243.762956166864,7871.347797758666,8020.845804560297,8715.928605730162,6711.435262170298,6728.47911743067,8895.372544246307,0,14,0,0,15,0,0,0,15,0,12,1.0343512809602544,14,0,0
212321,Construction Sand and Gravel Mining,41589.782415926595,50720.35651044761,41492.915885658076,45959.20505217986,37459.883668235256,44814.831408478574,40165.09133948777,46768.00125004747,47813.71629563735,55132.97462614836,49647.21071529539,59518.50017971626,35281.48867349136,444.5183888177137,284.4174461228587,359.43459597940193,342.780490796494,307.5824943076621,426.0381384409816,303.49510524849575,220.65697171209206,201.1539369714492,165.2403647687075,147.8121003727228,158.86480230825902,161.37260350198176,244.72099185073654,243.52677576495017,230.88798762062433,238.61901058514536,229.94557047872414,31160.25565262001,34561.304333870576,34384.969350052605,39135.923636313106,39845.68780546525,30864.50766003498,26213.385831710584,33047.62769726546,32315.566407153994,25222.922300923638,27599.774180217864,27793.464006183898,27507.32541705087,32450.928250873763,28247.9960546335,23625.42075350874,32547.766002162287,24760.584952821846,16.954690498299897,24.37433799065184,21.475639017799402,16.53910227823071,13.978500532917678,16.544360723719002,15.649336117506028,13.438850019418169,11.32800253527239,10.361018304456957,8.34775670208037,7.809878655802459,8.494177779729943,8.19761945294449,9.844337541330606
212322,Industrial Sand Mining,120934.31406003494,44605.69124192028,59097.459382508874,54545.36560436484,167939.69478977734,101019.84629661292,47029.00526691813,50196.42355247945,43078.199994049355,39004.76107616602,42827.594947272926,67508.86994998984,49936.531214588715,15,12,13,10,1.1914195787169972,6.718650890720799,26.01114525902581,15.071749781792539,7.070101265980378,0.31888874095825526,2.7782560693049043,7.160094074217424,8.074505979099607,10.103214326183732,29.820836136449664,19.40058287859945,49.128516757991335,25.958319412709738,3412.8262280232693,2793.8940142062343,3327.3450760684423,3629.2453447656103,2945.0114996949856,3712.177506630294,3679.2487947872974,3385.2194863752966,3875.3437164883453,4295.867140512732,4244.169006789383,4161.815461696517,5267.079334785947,6159.9622909804775,5561.356370066884,5907.496381061101,6440.194956002276,7622.949592088986,0,0,1.2273395094787702,1.2238116787513718,1.0318485559429973,0.878402144019492,0.959468774672132,0.9272611039690674,0.9014114786637947,0.9599086064496077,0.9860979888471775,1.8491990862879901,2.449306314997375,2.418360477476381,1.1534530812175945
212324,Kaolin and Ball Clay Mining,0,0,0,0,13,12,13,14,10,10,0,15,13,15,12,0,0,0,11,0,13,0,10,11,0,0,0,15,0,10,14,5558.133769849844,4624.2134701161085,4620.264740010346,4196.35998705821,4706.408577763221,4177.816625465507,4200.3777280980285,2755.9160482654934,3209.9275369273346,2773.275468996945,2293.2557935118252,2142.265604681743,3146.728979454817,2088.6442968456777,1599.8969208143412,1993.3795227278042,1734.3383792345246,1485.7311436282564,10,10,0,0,10,0,0,0,10,0,0,11,10,13,13
212325,Clay and Ceramic and Refractory Minerals Mining,13,15,0,10,11,15,10,0,11,11,0,0,10,0,0,0,0,0,0,15,13,0,0,11,15,11,15,0,0,12,0,5780.607250497037,3987.647101520878,5205.189369533713,5168.188425627881,4777.788573499862,5300.949030930431,5174.77078503981,4920.940755675819,3603.82722340777,3093.5286045162684,3164.1038815031297,2814.3944585467652,2538.6764067331933,3793.472134678369,3521.4990647261448,3644.8491881068576,4143.598089698493,4474.080765430355,0,12,0,0,0,13,13,0,12,11,0,0,0,0,15
212391,"Potash, Soda, and Borate Mineral Mining",14,14,0,0,15,15,14,0,10,13,0,0,10,10,10,10,10,0,11,0,15,0,14,0,12,15,0,11,10,0,10,3480.4549386975887,3651.2177017647027,3079.181402736113,4049.2017196991337,3883.870662898345,3292.2672386867284,3951.143657877555,3880.9864099432234,3438.905357791581,3962.2108994690348,4667.931695529485,4824.788869564026,3890.8898181451486,3899.6501474925863,4021.1851412298483,3001.46048062863,2579.4688048603844,3866.782886734821,0,14,0,15,0,13,11,12,0,15,15,0,12,12,10
212392,Phosphate Rock Mining,12,10,0,0,0,0,0,0,13,0,0,14,0,15,0,13,0,0,13,12,0,12,0,0,13,0,12,0,0,0,0,2490.196936085875,2405.8067906525553,1912.5403641238347,2369.011457861648,2117.256241713764,2047.8538566935579,1489.6875218705638,1373.5307486963393,1962.144158079545,1483.675093180935,1864.851360954114,1719.3400463822882,1861.225504919837,1504.1665504815105,1649.8867192015837,1487.2642488709698,1336.8275818624468,1339.9017395046324,0,0,0,0,11,15,14,10,15,0,11,0,0,0,0
212393,Other Chemical and Fertilizer Mineral Mining,0,0,0,10,11,15,0,14,0,0,10,0,14,11,0,12,12,13,14,12,12,0,15,15,0,12,0,11,14,0,12,3759.2412522891414,2750.8422572665,3303.1001886929466,3152.0395406733364,3188.1004837275973,2773.306927697718,2929.6351222056073,3655.2019695721947,2546.7313793310004,2572.428650314405,3375.7424543936786,3040.5941845794173,2510.8352385570656,3035.9488588055237,3163.126552843252,2794.0471750835172,2143.4987236447273,3039.1299734300437,0,0,15,11,15,0,13,12,11,0,12,10,0,0,0
212399,All Other Nonmetallic Mineral Mining,46703.93182164982,34391.91699726001,55475.28551712746,0,0,14,11,0,0,13,0,0,14,8.627650334185995,19.91939873430976,12.332664693615786,14.35154532649881,18.94017942824257,23.063286429830754,47.542671057085855,56.928566537156506,14,0,0,0,14,0,0,12,0,0,5012.3921996781055,6311.708672136284,5854.426447697291,6021.3694599062155,4768.776930236517,4119.814058928336,4431.148445399297,4635.667247790933,4880.754014088943,2963.7027187429267,3813.3165426722935,3178.408215663894,4564.870110521689,4450.007124563601,3606.9714489537178,4237.093889327587,3494.12852621691,4988.799538497446,2.4516699173953382,0.8304083233582787,1.1312820290913805,1.2092769232578575,0.9583628051797859,0,14,11,0,0,0,0,0,0,0
213111,Drilling Oil and Gas Wells,80887.10485062568,106961.03295734813,71244.90110258607,72417.45116024431,57252.26568510978,72170.46793611889,80227.64025603385,89322.47819778523,83511.0765487074,89187.84834355407,76565.98562957601,66730.38585068822,75487.31566460917,1.982666516966766,9.314074543920928,5.6570862619280025,54.87459941469305,7.5596161566925675,39.34917982839787,89.34928449494981,237.43043636627118,126.87147749461371,113.43557299222171,182.32383098695757,162.87314295937878,208.08807318406545,232.48537783415776,164.67930935650173,163.13913874076246,274.6052488440381,265.9080341833965,51180.439119048,58940.78618332047,43242.12840782062,71318.64111611346,70771.78261948138,73308.07728415391,91509.75844365117,76885.15527621376,78024.67262468806,60771.376729176875,83885.514108397,86980.86047127479,114652.82676082262,88155.94963237218,59012.62945620194,41311.16524633618,68712.91557476892,70536.70953079159,2.400253164791502,2.7823765689739957,2.770120411226526,4.9766706437803805,9.090599600039422,8.495846400607842,8.577967348427046,10.7682046078844,10.052029087860138,18.437601095065475,17.92149797658203,14.11417205488542,19.518249969370665,14.38630986076314,14.793525107845198
213112,Support Activities for Oil and Gas Operations,60352.97143096922,73443.10452874727,75114.10217626582,49203.13555461085,51482.956838371625,69875.28334396263,72746.96814272122,62784.48647610749,75042.69345370316,65475.59544582991,70199.85824389367,88245.83322256102,66446.1190973141,604.3775336668075,712.7321182403084,626.4846880866874,819.0741012291373,1247.8452672846977,1360.1789041769925,2116.921750760491,2203.8195060350954,1673.7497839798618,2852.7111345698577,2543.5974727506637,4309.772510722755,4029.501659432144,7817.978395939524,5658.609031358267,4633.300328989167,5846.820903153305,8798.344165460228,124648.07266646941,150435.65763196905,110736.12975166965,150544.34755661828,120240.50941874394,166728.65394633662,190501.56753667697,238088.38268659028,186459.8930408415,188463.2322799194,247220.54555918058,226693.69434268176,252908.9671172014,291863.3595515122,226378.14540285402,219678.33424640348,195569.87698117227,297459.2549867738,55.3133056987077,61.77799570246134,57.15198550734203,78.56891677114182,117.37675168254646,100.24372885766206,121.77943226085044,106.0186624725582,117.81947348127142,133.01410074532032,192.94304986135103,248.8535126774572,239.702002824191,239.0848372968845,246.3653733284911
213113,Support Activities for Coal Mining,0,13,0,10,0,0,64714.36392112028,119750.6637836887,119647.36741365866,66583.61840353119,84988.37091660406,48132.03706534255,49882.74248563256,11,13,14,0,13,12,14,15,0,12,14,4.605822517880252,3.9136463970649484,0.8790629917143229,0.8207204135512653,3.0312116914013663,13.89940448196703,5.32973797435689,2607.313363866885,4221.623318529695,4031.5415745339287,6291.525156763798,6546.105053904747,7956.032966183477,6077.161839775031,9616.372323995573,9898.422680155596,9739.899674473152,8760.553979452758,7734.187043488457,10085.35210305913,9630.67733397011,8447.086472536406,5060.873013779173,5629.177538474654,4539.051301652861,10,0,0,14,0,11,0,0,1.007793733314611,0.8661247310228646,1.1320236089639366,1.2355693177785725,1.0017911958624608,0.9479493260732852,0.9122885717311874
213114,Support Activities for Metal Mining,14,12,11,10,0,10,12,14,11,13,14,10,10,12,10,13,0,0,14,13,0,0,11,14,12,13,11,10,0,12,12,1687.206499290349,1734.554667457626,1490.5545589623055,2047.768449001121,2349.9003291014747,2859.4635670772464,2726.4627452360187,4052.718098557568,2493.3596624402667,3498.2369795763675,3888.4687140870956,4887.78410652085,5247.958863705508,3187.677618468258,3678.839853076763,3507.854400503819,3630.0418091425013,3766.032136060441,13,11,11,11,15,0,15,0,0,13,14,0,10,15,14
213115,Support Activities for Nonmetallic Minerals (except Fuels) Mining,43249.997214989286,34558.61636590639,57561.728665437535,88215.54610384055,112630.78313363438,315727.0210781593,59881.162754720746,0,12,0,0,12,56143.24752732797,13,14,0,0,2.1253228380255007,0.29350653434367807,0.42271072330632964,1.6907907803172362,1.8439204916484082,2.6395186961954056,2.180208595773461,1.7431572417293664,0,11,15,10,13,0.8792477716156714,903.9431716461415,896.0658483346482,1385.4478748295064,1388.030150300241,1812.8791462260197,2068.7707509861575,2632.799087050991,2093.0429339770076,2167.707697381696,2583.2130156703024,3245.3263056168016,3428.663054601658,2564.359509423196,2466.3452269841705,2830.4558112175837,3234.965429540929,3119.7409794080277,3360.3996466044605,0,0.8963538100011647,1.1095701350015588,0.9798956441110931,1.0720441450597717,0.8416014350252226,0.8000915158190764,0.8513439068454318,0.9245737414457835,0,0,0,14,11,1.07044207083527
221111,Hydroelectric Power Generation,12,0,15,0,0,10,0,0,0,14,14,0,0,0,0,11,15,13,0,12,15,0,0,0,13,0,11,0,13,0,0,77399.288453406,55627.12049440238,44656.25350363621,62222.643702719026,53877.92354008612,36075.77491230313,39500.65004255622,32968.83810870936,38899.40858094406,7264.5339748720835,6310.625106972426,6735.404342900544,6278.38972092139,4742.120472243787,5328.741636515869,7272.191242509561,6978.2716057917605,7019.144642830589,0,0,0,13,14,11,0,0,0,12,0,0,0,15,15
221112,Fossil Fuel Electric Power Generation,14,0,12,0,10,117246.30011304168,104957.74213420566,94714.07095726971,158990.43973001326,139738.10503736805,130031.98267243733,120483.29596304992,143746.77699723098,0,12,10,14,12,0,11,0,13,0,49.250176107333246,52.347492695405116,63.43375129980565,80.36091554865511,48.99441136732784,61.926213863157386,42.29829631461772,40.885919006131374,142220.65635453357,183831.62798890393,176075.80070976063,131935.03456116098,141498.52630480242,136131.1729847257,125824.42857874896,136622.69192679794,150006.5495469354,121901.14145620633,115068.88654772264,79245.56422045534,99094.0520742393,89118.23974905496,87329.4282532507,99980.93802256692,90315.6483607631,83161.7651065145,13,14,10,14,12,13,15,2.0046270163729787,3.084565495792776,2.7629000014741907,2.9799542848952116,2.7182972843642346,2.3011886730790136,2.143266162881628,1.9330488573759794
221113,Nuclear Electric Power Generation,12,0,11,10,0,0,15,15,14,0,0,10,10,0,0,0,0,11,0,10,14,0,0,12,0,10,0,10,14,13,0,47161.17010474211,45269.414426241805,57785.947932027964,46367.128248830326,64130.98365926139,44033.670570307324,45200.02570081119,47608.609597437964,45885.076088006615,53777.752947291585,56335.44867657426,43679.28911676264,50940.180831472244,58529.09358471737,48735.497622310126,47257.31736634954,41357.29426578184,45890.8560588599,0,15,14,11,14,10,0,11,13,14,0,13,0,0,10
221114,Solar Electric Power Generation,47371.459111110606,217642.68815914376,0,0,0,12,10,0,10,0,0,0,0,0,0,13,0,0.2078617311079955,0.6975970002474652,3.0372686779494416,0,0,12,0,11,0,0,0,10,10,0,1767.0700958712898,1667.7916606737297,1481.3946023424503,1478.3150567102864,1478.7894817243325,1440.1935710931994,1102.7134963483113,1575.7414142516016,1786.994035443089,1030.6499525413321,638.9866221871106,646.6090442632276,1241.379503540162,1886.8252419149135,2099.1878324533536,3022.0276601744054,2918.05570295103,3391.7951492659763,12,0.17348728539026528,0.1566450957640824,0.4670312586311436,15,0,11,13,0,0,11,11,11,0,0
221115,Wind Electric Power Generation,56547.28040809599,210859.7442821011,14,0,3155852.8398908004,125377.15165107553,115020.90347025287,154003.79499289312,99243.405715919,129342.1712305922,142636.65593250495,103680.30866334002,172638.9612941743,0,14,11,10,0.22203484006947988,3.376355477670193,2.463686485737301,11,0,0.23002050774499655,7.891607762581123,18.19479618241727,3.372516202135791,25.515610981877078,17.953348235696406,6.442140346590627,40.09983233799213,34.934647849268806,4177.294832420676,3537.8907226300244,3570.936833748402,4767.838156979585,4902.4404965913245,3302.723478937173,4150.358364705156,3749.4489002879936,4321.8525795492405,2847.3311520372295,2458.5975363387142,2595.058061240001,2850.826056864542,3412.0984304086182,4943.9227505712515,5419.550435639418,7487.1383366852,5131.195507963506,12,0.28168546031780034,0.7300903692715555,0.35507569824899055,10,13,0.9396430556812113,1.6603797171730548,1.8025399377569555,1.8029003507923336,3.4033016925444826,3.6933169483439996,3.5153762986999935,4.244310413859784,3.5787484074942766
221116,Geothermal Electric Power Generation,58255.19719832535,178156.35215486237,0,0,0,0,15,0,0,13,0,11,10,13,15,15,11,0.044453378227105364,7.03401991087757e-4,0.4128796072071039,0,0,10,12,0,0,0,0,15,10,12,657.1763511654003,615.900300457881,884.6968138670511,666.2250967578901,712.5747342009597,744.1329324759655,770.5492456447629,761.1469022697041,831.7581899255265,744.1374277023647,883.1727237107468,1186.4851422215909,1056.643696538877,1055.4688249412984,1081.329152605406,1403.8185411061586,1206.8494601648385,1025.366977051356,11,0.04106300788608916,2.984119087764546e-4,0.08016877311840603,10,0,15,13,11,11,13,12,10,0,0
221117,Biomass Electric Power Generation,57214.48837859237,219055.73789626,11,0,14,15,11,0,0,11,15,0,65578.29040843666,0,0,0,11,0.18328107039620048,9.12004499880597e-5,0.23931656809194723,10,0,0,11,14,10,0,0,0,13,1.197398346207884,2392.156216975107,1701.9842706886138,1777.512158776061,2129.4526710488444,2080.7331343704777,2191.28567004703,2007.8995139687254,2298.7961183072152,2508.490489685081,1352.2987043776973,1173.196787762938,1473.185004964684,1569.6402669679976,1269.588919187072,1775.0222869467543,1801.211604408408,2035.9523545495895,2194.4068206405223,0,0.20382805488230313,3.6299679630067115e-5,0.040064551201199824,0,0,0,0,15,0,0,10,0,11,1.0258530522696674
221118,Other Electric Power Generation,42216.03592132967,227340.76375604759,15,0,13,0,0,0,12,10,11,12,15,12,14,12,0,0.19056009768775056,0.6157879122348769,0.7443368030609798,0,13,0,0,0,0,0,15,0,0,0,1641.435256522801,1423.2980740102162,1305.0170773469076,1619.8881086789702,1597.3417633159174,1151.676639794664,1857.5011967848902,1450.032133149035,1487.2024955174654,1397.2117340362531,870.8409230299936,1195.6559683883393,1006.618120171683,878.2117211756558,1193.2805551231004,1139.9573326578288,1585.0058440991781,1899.6329009489198,0,0.22127597415511935,0.17461127030924067,0.08894623115464818,15,0,13,0,0,14,0,0,0,11,0
221121,Electric Bulk Power Transmission and Control,14,13,13,12,128470.82242272393,125345.40027513195,96308.60070486862,88110.76682420145,87822.89694899147,84574.0596878162,10,0,12,11,10,13,0,14,0,0,14,12,2.0480313023705397,26.556902525845995,102.45827295208277,96.86348185847812,81.20718015143409,127.75215531386213,15,13,0,33922.85406724634,26971.09286981953,23220.507608634485,24623.21229036546,30075.45640911353,24076.85429067484,31205.875177481536,24050.180058389647,30198.51529205966,23616.096407703542,21299.304830315927,30113.503161530323,25592.89447170557,29150.921489881734,22581.207204212587,29662.766589923005,29367.753221049825,26931.066732474537,12,0,0,13,0,10,1.1332405323279091,1.0672640929929913,1.1520151809207164,1.0176778404391371,1.029291416448541,0.9269819553708658,0,11,0
221122,Electric Power Distribution,73587.1341966277,79562.36660629748,79827.8813885276,77078.88456119542,67110.32167812405,74272.61942642735,85523.86513371408,97187.66493876802,86906.49537737519,86981.6191290594,95742.20943523762,114081.98479384117,105601.58301043272,226.62044303686622,280.2699784262239,255.5108968814631,355.6306357475362,321.4587396476299,220.82583467659188,304.0425647720628,305.81418247337825,286.1770853462995,277.25404268744103,299.7066211525767,189.20931382690017,205.78845917826362,198.2291748010847,226.52878150179546,266.7286910044398,313.0149809619835,391.67266945692006,128825.39196896036,154941.7722085435,113571.56681256616,141445.46144953347,145865.4545908267,143926.35496690747,167980.53433510227,156261.64800819528,115180.70807829718,251697.3667170027,243980.97279729077,203575.73791691795,243882.91508544743,165321.00593622756,210566.30128252716,208421.0261800548,211798.5462799947,204156.05193852264,12.030468690302223,14.378095755307005,12.414136142889038,14.487228612368927,11.058414845122025,15.256602056964766,13.061477261187974,16.757335769652855,10.870580902521032,11.783574270200916,11.339109064661898,11.191483779926784,8.057777796522714,8.257615833659656,11.500669760047458
